radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,created_dt,updated_dt,network_type,provider,governorate,district,elevation_m
LTE,415,3,111,2242054,-1,35.536,33.8732,1000,9,1,1738339240,1751919365,0,2025-01-31 16:00:40+00:00,2025-07-07 20:16:05+00:00,4G,Touch,Mount Lebanon,El Meten,80
LTE,415,3,113,1818657,-1,35.5761,33.9065,1000,14,1,1738339860,1755264542,0,2025-01-31 16:11:00+00:00,2025-08-15 13:29:02+00:00,4G,Touch,Mount Lebanon,El Meten,35
LTE,415,3,113,1818656,-1,35.5785,33.9089,1000,6,1,1738339880,1755264542,0,2025-01-31 16:11:20+00:00,2025-08-15 13:29:02+00:00,4G,Touch,Mount Lebanon,El Meten,31
LTE,415,3,113,1836065,-1,35.5921,33.9447,1000,18,1,1738340124,1751919362,0,2025-01-31 16:15:24+00:00,2025-07-07 20:16:02+00:00,4G,Touch,Mount Lebanon,El Meten,29
LTE,415,1,412,10604299,-1,35.5944,33.9489,1000,6,1,1738395440,1749686048,0,2025-02-01 07:37:20+00:00,2025-06-11 23:54:08+00:00,4G,Alfa,Mount Lebanon,El Meten,62
UMTS,415,1,2104,561429,219,35.6632,34.0046,1000,3,1,1738427668,1738536241,0,2025-02-01 16:34:28+00:00,2025-02-02 22:44:01+00:00,3G,Alfa,Mount Lebanon,Kesrwane,340
UMTS,415,1,2104,562530,6,35.6661,34.0069,1000,11,1,1738427684,1738536241,0,2025-02-01 16:34:44+00:00,2025-02-02 22:44:01+00:00,3G,Alfa,Mount Lebanon,Kesrwane,379
UMTS,415,1,2104,561509,0,35.6641,34.0052,1000,2,1,1738427684,1738536241,0,2025-02-01 16:34:44+00:00,2025-02-02 22:44:01+00:00,3G,Alfa,Mount Lebanon,Kesrwane,356
LTE,415,1,312,11090951,-1,35.6683,34.0078,1000,4,1,1738427814,1738536241,0,2025-02-01 16:36:54+00:00,2025-02-02 22:44:01+00:00,4G,Alfa,Mount Lebanon,Kesrwane,407
LTE,415,1,312,11062795,-1,35.6662,34.0074,1000,3,1,1738427904,1738536241,0,2025-02-01 16:38:24+00:00,2025-02-02 22:44:01+00:00,4G,Alfa,Mount Lebanon,Kesrwane,378
LTE,415,1,312,11034635,-1,35.6585,34.0038,1000,5,1,1738427954,1738536241,0,2025-02-01 16:39:14+00:00,2025-02-02 22:44:01+00:00,4G,Alfa,Mount Lebanon,Kesrwane,225
LTE,415,1,312,11027207,-1,35.6601,34.0014,1000,11,1,1738428014,1738536241,0,2025-02-01 16:40:14+00:00,2025-02-02 22:44:01+00:00,4G,Alfa,Mount Lebanon,Kesrwane,233
LTE,415,1,312,11027202,-1,35.6571,34.0007,1000,9,1,1738428034,1738536241,0,2025-02-01 16:40:34+00:00,2025-02-02 22:44:01+00:00,4G,Alfa,Mount Lebanon,Kesrwane,235
LTE,415,1,312,11028748,-1,35.6462,33.9979,1000,12,1,1738428384,1739295662,0,2025-02-01 16:46:24+00:00,2025-02-11 17:41:02+00:00,4G,Alfa,Mount Lebanon,Kesrwane,73
LTE,415,1,312,11025939,-1,35.6352,33.9815,1000,15,1,1738428484,1739295601,0,2025-02-01 16:48:04+00:00,2025-02-11 17:40:01+00:00,4G,Alfa,Mount Lebanon,Kesrwane,41
LTE,415,1,312,11077132,-1,35.6196,33.9787,1000,7,1,1738428574,1738536242,0,2025-02-01 16:49:34+00:00,2025-02-02 22:44:02+00:00,4G,Alfa,Mount Lebanon,Kesrwane,75
LTE,415,1,312,11105805,-1,35.6118,33.9738,1000,4,1,1738428624,1738536242,0,2025-02-01 16:50:24+00:00,2025-02-02 22:44:02+00:00,4G,Alfa,Mount Lebanon,Kesrwane,58
LTE,415,1,312,11104270,-1,35.6047,33.9633,1000,24,1,1738428684,1749686045,0,2025-02-01 16:51:24+00:00,2025-06-11 23:54:05+00:00,4G,Alfa,Mount Lebanon,Kesrwane,42
LTE,415,3,140,1933855,-1,35.6372,34.049,1000,6,1,1738733824,1738753682,0,2025-02-05 05:37:04+00:00,2025-02-05 11:08:02+00:00,4G,Touch,Mount Lebanon,Kesrwane,51
LTE,415,3,140,1798945,-1,35.6349,34.0459,1000,11,1,1738733834,1738753683,0,2025-02-05 05:37:14+00:00,2025-02-05 11:08:03+00:00,4G,Touch,Mount Lebanon,Kesrwane,49
LTE,415,1,314,11090444,-1,35.6419,34.0557,1000,5,1,1738733785,1738753742,0,2025-02-05 05:36:25+00:00,2025-02-05 11:09:02+00:00,4G,Alfa,Mount Lebanon,Kesrwane,50
LTE,415,1,312,11037703,-1,35.6316,34.0232,1000,3,1,1738733958,1738753922,0,2025-02-05 05:39:18+00:00,2025-02-05 11:12:02+00:00,4G,Alfa,Mount Lebanon,Kesrwane,75
LTE,415,1,312,11062024,-1,35.6321,34.0218,1000,3,1,1738733968,1738753922,0,2025-02-05 05:39:28+00:00,2025-02-05 11:12:02+00:00,4G,Alfa,Mount Lebanon,Kesrwane,80
LTE,415,1,312,11027979,-1,35.6453,34.0162,1000,2,1,1738734068,1738753922,0,2025-02-05 05:41:08+00:00,2025-02-05 11:12:02+00:00,4G,Alfa,Mount Lebanon,Kesrwane,97
LTE,415,3,805,1914911,-1,35.6381,33.9891,1000,4,1,1738741536,1738761722,0,2025-02-05 07:45:36+00:00,2025-02-05 13:22:02+00:00,4G,Touch,Mount Lebanon,Kesrwane,31
LTE,415,3,805,1876001,-1,35.638,33.9889,1000,1,1,1738741546,1738741546,0,2025-02-05 07:45:46+00:00,2025-02-05 07:45:46+00:00,4G,Touch,Mount Lebanon,Kesrwane,30
LTE,415,3,805,1918496,-1,35.6377,33.9886,1000,1,1,1738741556,1738741556,0,2025-02-05 07:45:56+00:00,2025-02-05 07:45:56+00:00,4G,Touch,Mount Lebanon,Kesrwane,32
LTE,415,3,805,1917446,-1,35.6333,33.9846,1000,15,1,1738741636,1738846982,0,2025-02-05 07:47:16+00:00,2025-02-06 13:03:02+00:00,4G,Touch,Mount Lebanon,Kesrwane,33
LTE,415,3,805,1917448,-1,35.6289,33.9829,1000,18,1,1738741756,1738846982,0,2025-02-05 07:49:16+00:00,2025-02-06 13:03:02+00:00,4G,Touch,Mount Lebanon,Kesrwane,28
LTE,415,3,805,2109703,-1,35.6158,33.9836,1000,6,1,1738741981,1738761843,0,2025-02-05 07:53:01+00:00,2025-02-05 13:24:03+00:00,4G,Touch,Mount Lebanon,Kesrwane,39
LTE,415,3,805,1918727,-1,35.6155,33.9816,1000,7,1,1738742001,1751919362,0,2025-02-05 07:53:21+00:00,2025-07-07 20:16:02+00:00,4G,Touch,Mount Lebanon,Kesrwane,46
LTE,415,1,412,10604302,-1,35.5924,33.946,1000,17,1,1738764061,1758410884,0,2025-02-05 14:01:01+00:00,2025-09-20 23:28:04+00:00,4G,Alfa,Mount Lebanon,El Meten,36
LTE,415,1,412,10533390,-1,35.5963,33.9347,1633,3,1,1738764128,1758410884,0,2025-02-05 14:02:08+00:00,2025-09-20 23:28:04+00:00,4G,Alfa,Mount Lebanon,El Meten,107
LTE,415,1,412,10503950,-1,35.5905,33.9307,1000,2,1,1738764268,1738784102,0,2025-02-05 14:04:28+00:00,2025-02-05 19:35:02+00:00,4G,Alfa,Mount Lebanon,El Meten,42
LTE,415,1,412,10498571,-1,35.5889,33.9206,1000,3,1,1738764382,1738784282,0,2025-02-05 14:06:22+00:00,2025-02-05 19:38:02+00:00,4G,Alfa,Mount Lebanon,El Meten,37
LTE,415,1,412,10498572,-1,35.5889,33.9198,1000,2,1,1738764392,1738784282,0,2025-02-05 14:06:32+00:00,2025-02-05 19:38:02+00:00,4G,Alfa,Mount Lebanon,El Meten,35
LTE,415,1,412,10529803,-1,35.5911,33.9196,1000,2,1,1738764452,1738784282,0,2025-02-05 14:07:32+00:00,2025-02-05 19:38:02+00:00,4G,Alfa,Mount Lebanon,El Meten,40
LTE,415,3,113,1850911,-1,35.5912,33.934,1000,4,1,1738769094,1738789021,0,2025-02-05 15:24:54+00:00,2025-02-05 20:57:01+00:00,4G,Touch,Mount Lebanon,El Meten,38
LTE,415,3,113,1836064,-1,35.5899,33.9358,1000,19,1,1738769144,1751919369,0,2025-02-05 15:25:44+00:00,2025-07-07 20:16:09+00:00,4G,Touch,Mount Lebanon,El Meten,30
LTE,415,3,805,1929504,-1,35.6482,34.0004,1000,1,1,1738825380,1738825380,0,2025-02-06 07:03:00+00:00,2025-02-06 07:03:00+00:00,4G,Touch,Mount Lebanon,Kesrwane,73
LTE,415,1,314,11090445,-1,35.65,34.0851,1000,15,1,1738854604,1749686049,0,2025-02-06 15:10:04+00:00,2025-06-11 23:54:09+00:00,4G,Alfa,Mount Lebanon,Jbeil,45
LTE,415,1,314,11083021,-1,35.6505,34.0858,1000,8,1,1738854634,1749686049,0,2025-02-06 15:10:34+00:00,2025-06-11 23:54:09+00:00,4G,Alfa,Mount Lebanon,Jbeil,42
LTE,415,1,314,11014923,-1,35.6485,34.0821,1000,2,1,1738854674,1738874702,0,2025-02-06 15:11:14+00:00,2025-02-06 20:45:02+00:00,4G,Alfa,Mount Lebanon,Jbeil,35
LTE,415,1,314,11014925,-1,35.6446,34.0732,1000,14,1,1738854734,1738874702,0,2025-02-06 15:12:14+00:00,2025-02-06 20:45:02+00:00,4G,Alfa,Mount Lebanon,Jbeil,42
LTE,415,1,314,11084301,-1,35.6433,34.0688,1000,4,1,1738854814,1738874702,0,2025-02-06 15:13:34+00:00,2025-02-06 20:45:02+00:00,4G,Alfa,Mount Lebanon,Jbeil,36
LTE,415,1,312,11097616,-1,35.6331,34.0475,1000,3,1,1738855117,1738874942,0,2025-02-06 15:18:37+00:00,2025-02-06 20:49:02+00:00,4G,Alfa,Mount Lebanon,Kesrwane,32
LTE,415,1,312,11025938,-1,35.6366,33.9825,1000,2,1,1739275392,1739295422,0,2025-02-11 12:03:12+00:00,2025-02-11 17:37:02+00:00,4G,Alfa,Mount Lebanon,Kesrwane,54
LTE,415,3,803,1818914,-1,35.541,33.8816,1000,4,1,1739328002,1739349483,0,2025-02-12 02:40:02+00:00,2025-02-12 08:38:03+00:00,4G,Touch,Mount Lebanon,El Meten,40
LTE,415,3,803,1796617,-1,35.5401,33.8798,1000,3,1,1739328202,1739349482,0,2025-02-12 02:43:22+00:00,2025-02-12 08:38:02+00:00,4G,Touch,Mount Lebanon,El Meten,49
LTE,415,3,803,1881606,-1,35.54,33.8778,1000,19,1,1739328272,1751919365,0,2025-02-12 02:44:32+00:00,2025-07-07 20:16:05+00:00,4G,Touch,Mount Lebanon,El Meten,58
LTE,415,3,111,2242055,-1,35.5367,33.8716,1000,5,1,1739328452,1751919365,0,2025-02-12 02:47:32+00:00,2025-07-07 20:16:05+00:00,4G,Touch,Mount Lebanon,El Meten,89
LTE,415,3,111,2008323,-1,35.5347,33.8662,1000,3,1,1739328572,1739349483,0,2025-02-12 02:49:32+00:00,2025-02-12 08:38:03+00:00,4G,Touch,Mount Lebanon,El Meten,52
LTE,415,3,111,1795617,-1,35.5313,33.8661,1000,2,1,1739328602,1739349483,0,2025-02-12 02:50:02+00:00,2025-02-12 08:38:03+00:00,4G,Touch,Mount Lebanon,Baabda,43
LTE,415,3,111,2008328,-1,35.5303,33.8662,1000,5,1,1739328632,1751919365,0,2025-02-12 02:50:32+00:00,2025-07-07 20:16:05+00:00,4G,Touch,Mount Lebanon,Baabda,45
LTE,415,3,111,2211616,-1,35.5309,33.8662,1000,1,1,1739328612,1739328612,0,2025-02-12 02:50:12+00:00,2025-02-12 02:50:12+00:00,4G,Touch,Mount Lebanon,Baabda,46
LTE,415,3,111,2008353,-1,35.5293,33.865,1000,18,1,1739328652,1751919365,0,2025-02-12 02:50:52+00:00,2025-07-07 20:16:05+00:00,4G,Touch,Mount Lebanon,Baabda,51
LTE,415,3,111,2008326,-1,35.5315,33.8647,1000,20,1,1739328792,1751919366,0,2025-02-12 02:53:12+00:00,2025-07-07 20:16:06+00:00,4G,Touch,Mount Lebanon,Baabda,43
LTE,415,3,111,2008327,-1,35.5312,33.8606,1000,14,1,1739328812,1751919366,0,2025-02-12 02:53:32+00:00,2025-07-07 20:16:06+00:00,4G,Touch,Mount Lebanon,Baabda,51
LTE,415,3,111,2008352,-1,35.5333,33.8576,594,33,1,1739328842,1751919366,0,2025-02-12 02:54:02+00:00,2025-07-07 20:16:06+00:00,4G,Touch,Mount Lebanon,Baabda,78
LTE,415,3,111,1871137,-1,35.5365,33.8533,1000,3,1,1739328912,1739349483,0,2025-02-12 02:55:12+00:00,2025-02-12 08:38:03+00:00,4G,Touch,Mount Lebanon,Baabda,117
LTE,415,3,132,1900063,-1,35.5372,33.8523,1000,2,1,1739328922,1739349483,0,2025-02-12 02:55:22+00:00,2025-02-12 08:38:03+00:00,4G,Touch,Mount Lebanon,Baabda,131
LTE,415,1,414,10583299,-1,35.5443,33.8719,1000,7,1,1739958457,1741200243,0,2025-02-19 09:47:37+00:00,2025-03-05 18:44:03+00:00,4G,Alfa,Mount Lebanon,El Meten,68
LTE,415,1,412,10559747,-1,35.5441,33.8718,1000,4,1,1739958477,1741200243,0,2025-02-19 09:47:57+00:00,2025-03-05 18:44:03+00:00,4G,Alfa,Mount Lebanon,El Meten,69
LTE,415,1,414,10541315,-1,35.5143,33.8922,500,31,1,1739963627,1743176830,0,2025-02-19 11:13:47+00:00,2025-03-28 15:47:10+00:00,4G,Alfa,Beirut,Beirut,94
LTE,415,1,414,10546946,-1,35.5228,33.892,1000,5,1,1741145680,1743176830,0,2025-03-05 03:34:40+00:00,2025-03-28 15:47:10+00:00,4G,Alfa,Beirut,Beirut,95
LTE,415,1,214,10514189,-1,35.5616,33.8689,1000,4,1,1741146250,1741200243,0,2025-03-05 03:44:10+00:00,2025-03-05 18:44:03+00:00,4G,Alfa,Mount Lebanon,El Meten,217
LTE,415,1,412,10545419,-1,35.5643,33.8697,1000,19,1,1741146270,1743176830,0,2025-03-05 03:44:30+00:00,2025-03-28 15:47:10+00:00,4G,Alfa,Mount Lebanon,El Meten,234
LTE,415,1,412,10557964,-1,35.5652,33.87,1000,2,1,1741146320,1741200243,0,2025-03-05 03:45:20+00:00,2025-03-05 18:44:03+00:00,4G,Alfa,Mount Lebanon,El Meten,236
LTE,415,1,412,10557965,-1,35.5651,33.8701,1000,4,1,1741146370,1743176830,0,2025-03-05 03:46:10+00:00,2025-03-28 15:47:10+00:00,4G,Alfa,Mount Lebanon,El Meten,237
LTE,415,1,412,10545410,-1,35.5651,33.8695,1000,1,1,1741146535,1741146535,0,2025-03-05 03:48:55+00:00,2025-03-05 03:48:55+00:00,4G,Alfa,Mount Lebanon,El Meten,246
LTE,415,3,807,1996291,-1,35.4913,33.4183,1078,50,1,1742458324,1742485202,0,2025-03-20 08:12:04+00:00,2025-03-20 15:40:02+00:00,4G,Touch,El Nabatieh,El Nabatieh,396
LTE,415,3,807,1967875,-1,35.479,33.4046,1000,14,1,1742459063,1742485202,0,2025-03-20 08:24:23+00:00,2025-03-20 15:40:02+00:00,4G,Touch,El Nabatieh,El Nabatieh,440
LTE,415,3,807,1967874,-1,35.4825,33.3989,1000,4,1,1742459183,1742485202,0,2025-03-20 08:26:23+00:00,2025-03-20 15:40:02+00:00,4G,Touch,El Nabatieh,El Nabatieh,457
LTE,415,3,807,1967873,-1,35.4814,33.397,1000,8,1,1742459213,1742485202,0,2025-03-20 08:26:53+00:00,2025-03-20 15:40:02+00:00,4G,Touch,El Nabatieh,El Nabatieh,482
LTE,415,3,807,2209795,-1,35.4767,33.3967,1000,9,1,1742459263,1742485202,0,2025-03-20 08:27:43+00:00,2025-03-20 15:40:02+00:00,4G,Touch,El Nabatieh,El Nabatieh,510
LTE,415,3,807,2051843,-1,35.4752,33.3974,1000,2,1,1742459293,1742485202,0,2025-03-20 08:28:13+00:00,2025-03-20 15:40:02+00:00,4G,Touch,El Nabatieh,El Nabatieh,516
LTE,415,3,807,2145794,-1,35.4726,33.3955,1000,9,1,1742459313,1742485202,0,2025-03-20 08:28:33+00:00,2025-03-20 15:40:02+00:00,4G,Touch,El Nabatieh,El Nabatieh,504
LTE,415,1,314,10818561,-1,35.6766,34.2454,1000,14,1,1741353269,1743176825,0,2025-03-07 13:14:29+00:00,2025-03-28 15:47:05+00:00,4G,Alfa,North,El Batroun,230
LTE,415,1,314,10814979,-1,35.6867,34.2462,1000,16,1,1741353319,1743176826,0,2025-03-07 13:15:19+00:00,2025-03-28 15:47:06+00:00,4G,Alfa,North,El Batroun,314
LTE,415,1,314,10814977,-1,35.6986,34.2459,1000,17,1,1741353409,1743176826,0,2025-03-07 13:16:49+00:00,2025-03-28 15:47:06+00:00,4G,Alfa,North,El Batroun,367
LTE,415,1,314,10827011,-1,35.7079,34.2467,1000,21,1,1741353469,1743176826,0,2025-03-07 13:17:49+00:00,2025-03-28 15:47:06+00:00,4G,Alfa,North,El Batroun,340
LTE,415,1,314,10781186,-1,35.7169,34.2459,1000,13,1,1741353589,1743176827,0,2025-03-07 13:19:49+00:00,2025-03-28 15:47:07+00:00,4G,Alfa,North,El Batroun,349
LTE,415,1,314,10804995,-1,35.722,34.2468,1000,9,1,1741353629,1743176827,0,2025-03-07 13:20:29+00:00,2025-03-28 15:47:07+00:00,4G,Alfa,North,El Batroun,312
LTE,415,1,314,10827009,-1,35.7465,34.2458,2063,21,1,1741353659,1743176827,0,2025-03-07 13:20:59+00:00,2025-03-28 15:47:07+00:00,4G,Alfa,North,El Batroun,289
LTE,415,1,314,10828545,-1,35.7788,34.2433,2220,23,1,1741353799,1743176827,0,2025-03-07 13:23:19+00:00,2025-03-28 15:47:07+00:00,4G,Alfa,North,El Batroun,497
LTE,415,1,314,10804994,-1,35.7604,34.2486,1000,13,1,1741353809,1743176827,0,2025-03-07 13:23:29+00:00,2025-03-28 15:47:07+00:00,4G,Alfa,North,El Batroun,365
LTE,415,1,314,10823939,-1,35.7946,34.2328,1000,23,1,1741353960,1743176828,0,2025-03-07 13:26:00+00:00,2025-03-28 15:47:08+00:00,4G,Alfa,North,El Batroun,612
LTE,415,1,314,10836995,-1,35.7895,34.2324,1000,7,1,1741353980,1743176827,0,2025-03-07 13:26:20+00:00,2025-03-28 15:47:07+00:00,4G,Alfa,North,El Batroun,656
LTE,415,1,314,10828546,-1,35.8021,34.2373,1000,17,1,1741354080,1743176828,0,2025-03-07 13:28:00+00:00,2025-03-28 15:47:08+00:00,4G,Alfa,North,El Batroun,678
LTE,415,1,314,10823940,-1,35.8097,34.2388,1000,14,1,1741354130,1743176828,0,2025-03-07 13:28:50+00:00,2025-03-28 15:47:08+00:00,4G,Alfa,North,El Batroun,677
LTE,415,1,314,10823937,-1,35.814,34.2377,1000,4,1,1741354170,1743176828,0,2025-03-07 13:29:30+00:00,2025-03-28 15:47:08+00:00,4G,Alfa,North,El Batroun,691
LTE,415,1,314,10802947,-1,35.8192,34.2362,1000,19,1,1741354180,1743176828,0,2025-03-07 13:29:40+00:00,2025-03-28 15:47:08+00:00,4G,Alfa,North,El Batroun,624
LTE,415,1,314,10774530,-1,35.8308,34.2289,1039,42,1,1741354240,1743176829,0,2025-03-07 13:30:40+00:00,2025-03-28 15:47:09+00:00,4G,Alfa,North,El Batroun,674
LTE,415,1,314,10822145,-1,35.8386,34.2194,1000,10,1,1741354330,1743176828,0,2025-03-07 13:32:10+00:00,2025-03-28 15:47:08+00:00,4G,Alfa,North,El Batroun,746
LTE,415,1,314,10774529,-1,35.8481,34.2128,892,40,1,1741354350,1743176829,0,2025-03-07 13:32:30+00:00,2025-03-28 15:47:09+00:00,4G,Alfa,North,El Batroun,865
LTE,415,1,314,10795778,-1,35.8603,34.2108,1000,16,1,1741354470,1743176829,0,2025-03-07 13:34:30+00:00,2025-03-28 15:47:09+00:00,4G,Alfa,North,El Batroun,929
LTE,415,1,314,10822146,-1,35.8683,34.2115,1000,14,1,1741354520,1743176829,0,2025-03-07 13:35:20+00:00,2025-03-28 15:47:09+00:00,4G,Alfa,North,El Batroun,958
LTE,415,1,314,10813187,-1,35.874,34.2108,1000,9,1,1741354560,1743176829,0,2025-03-07 13:36:00+00:00,2025-03-28 15:47:09+00:00,4G,Alfa,North,El Batroun,953
LTE,415,1,314,10813186,-1,35.878,34.2095,1000,7,1,1741354630,1743176829,0,2025-03-07 13:37:10+00:00,2025-03-28 15:47:09+00:00,4G,Alfa,North,El Batroun,954
LTE,415,1,314,10813185,-1,35.8786,34.2095,1000,3,1,1741354670,1743176829,0,2025-03-07 13:37:50+00:00,2025-03-28 15:47:09+00:00,4G,Alfa,North,El Batroun,970
LTE,415,1,213,10590722,-1,35.4961,33.8948,1000,2,1,1741572616,1743176830,0,2025-03-10 02:10:16+00:00,2025-03-28 15:47:10+00:00,4G,Alfa,Beirut,Beirut,75
UMTS,415,1,8106,541219,457,35.5652,33.8695,1000,3,1,1741573801,1743176830,0,2025-03-10 02:30:01+00:00,2025-03-28 15:47:10+00:00,3G,Alfa,Mount Lebanon,El Meten,245
LTE,415,1,112,11533314,0,36.2022,34.0147,1000,1,1,1745775802,1745775802,0,2025-04-27 17:43:22+00:00,2025-04-27 17:43:22+00:00,4G,Alfa,Baalbek-El Hermel,Baalbek,1160
UMTS,415,1,8106,542969,104,35.54,33.878,1000,5,1,1739328329,1749686043,0,2025-02-12 02:45:29+00:00,2025-06-11 23:54:03+00:00,3G,Alfa,Mount Lebanon,El Meten,57
UMTS,415,1,8106,543041,376,35.5395,33.8768,1000,5,1,1739328369,1749686043,0,2025-02-12 02:46:09+00:00,2025-06-11 23:54:03+00:00,3G,Alfa,Mount Lebanon,El Meten,57
UMTS,415,1,8106,538560,407,35.5387,33.8753,1000,3,1,1739328399,1749686043,0,2025-02-12 02:46:39+00:00,2025-06-11 23:54:03+00:00,3G,Alfa,Mount Lebanon,El Meten,71
UMTS,415,1,8106,542970,112,35.5382,33.8746,1000,5,1,1739328409,1749686043,0,2025-02-12 02:46:49+00:00,2025-06-11 23:54:03+00:00,3G,Alfa,Mount Lebanon,El Meten,76
UMTS,415,1,8106,542121,20,35.5375,33.8736,1000,6,1,1739328419,1749686043,0,2025-02-12 02:46:59+00:00,2025-06-11 23:54:03+00:00,3G,Alfa,Mount Lebanon,El Meten,75
UMTS,415,1,3103,674323,0,35.5363,33.8706,1000,2,1,1739328489,1749686043,0,2025-02-12 02:48:09+00:00,2025-06-11 23:54:03+00:00,3G,Alfa,Mount Lebanon,El Meten,81
UMTS,415,1,3103,716070,0,35.53,33.8621,1000,2,1,1739328809,1749686043,0,2025-02-12 02:53:29+00:00,2025-06-11 23:54:03+00:00,3G,Alfa,Mount Lebanon,Baabda,50
UMTS,415,1,3103,716064,0,35.5301,33.8618,1000,1,1,1739328819,1739328819,0,2025-02-12 02:53:39+00:00,2025-02-12 02:53:39+00:00,3G,Alfa,Mount Lebanon,Baabda,50
UMTS,415,1,8106,536591,437,35.5441,33.8945,976,38,1,1739332555,1749686047,0,2025-02-12 03:55:55+00:00,2025-06-11 23:54:07+00:00,3G,Alfa,Mount Lebanon,El Meten,32
UMTS,415,1,8106,541069,261,35.5372,33.8965,1000,3,1,1739332575,1749686044,0,2025-02-12 03:56:15+00:00,2025-06-11 23:54:04+00:00,3G,Alfa,Mount Lebanon,El Meten,27
UMTS,415,1,8106,541591,437,35.5391,33.8963,1000,13,1,1739332605,1758410883,0,2025-02-12 03:56:45+00:00,2025-09-20 23:28:03+00:00,3G,Alfa,Mount Lebanon,El Meten,34
UMTS,415,1,8106,540690,8,35.5427,33.8958,1000,21,1,1739332635,1758410883,0,2025-02-12 03:57:15+00:00,2025-09-20 23:28:03+00:00,3G,Alfa,Mount Lebanon,El Meten,29
UMTS,415,1,8106,540689,0,35.5475,33.8946,1000,10,1,1739332715,1758410883,0,2025-02-12 03:58:35+00:00,2025-09-20 23:28:03+00:00,3G,Alfa,Mount Lebanon,El Meten,29
UMTS,415,1,8106,542500,113,35.5543,33.8943,1000,14,1,1739332745,1749686047,0,2025-02-12 03:59:05+00:00,2025-06-11 23:54:07+00:00,3G,Alfa,Mount Lebanon,El Meten,29
UMTS,415,1,8106,542499,105,35.5581,33.895,1000,15,1,1739332785,1749686047,0,2025-02-12 03:59:45+00:00,2025-06-11 23:54:07+00:00,3G,Alfa,Mount Lebanon,El Meten,30
UMTS,415,1,8106,539360,89,35.5616,33.8957,1000,7,1,1739332835,1749686047,0,2025-02-12 04:00:35+00:00,2025-06-11 23:54:07+00:00,3G,Alfa,Mount Lebanon,El Meten,35
UMTS,415,1,8106,534910,17,35.5569,33.895,961,27,1,1739332845,1749686046,0,2025-02-12 04:00:45+00:00,2025-06-11 23:54:06+00:00,3G,Alfa,Mount Lebanon,El Meten,36
UMTS,415,1,8106,534909,231,35.5673,33.8978,1000,7,1,1739332885,1749686044,0,2025-02-12 04:01:25+00:00,2025-06-11 23:54:04+00:00,3G,Alfa,Mount Lebanon,El Meten,33
UMTS,415,1,8106,534911,239,35.5689,33.8994,1000,3,1,1739332915,1749686044,0,2025-02-12 04:01:55+00:00,2025-06-11 23:54:04+00:00,3G,Alfa,Mount Lebanon,El Meten,32
UMTS,415,1,8106,536690,346,35.5721,33.9025,1000,15,1,1739332925,1749686044,0,2025-02-12 04:02:05+00:00,2025-06-11 23:54:04+00:00,3G,Alfa,Mount Lebanon,El Meten,35
UMTS,415,1,8106,541689,334,35.5786,33.9092,1000,17,1,1739332985,1749686047,0,2025-02-12 04:03:05+00:00,2025-06-11 23:54:07+00:00,3G,Alfa,Mount Lebanon,El Meten,31
UMTS,415,1,8106,542941,19,35.5816,33.913,1000,16,1,1739333035,1749686047,0,2025-02-12 04:03:55+00:00,2025-06-11 23:54:07+00:00,3G,Alfa,Mount Lebanon,El Meten,29
UMTS,415,1,8106,542939,151,35.5839,33.917,1000,16,1,1739333055,1749686047,0,2025-02-12 04:04:15+00:00,2025-06-11 23:54:07+00:00,3G,Alfa,Mount Lebanon,El Meten,26
UMTS,415,1,8106,539391,37,35.5858,33.9215,1000,15,1,1739333085,1749686047,0,2025-02-12 04:04:45+00:00,2025-06-11 23:54:07+00:00,3G,Alfa,Mount Lebanon,El Meten,33
UMTS,415,1,8106,539389,21,35.5874,33.9268,648,33,1,1739333105,1749686047,0,2025-02-12 04:05:05+00:00,2025-06-11 23:54:07+00:00,3G,Alfa,Mount Lebanon,El Meten,37
UMTS,415,1,8106,540789,342,35.59,33.9363,1478,22,1,1739333155,1749686047,0,2025-02-12 04:05:55+00:00,2025-06-11 23:54:07+00:00,3G,Alfa,Mount Lebanon,El Meten,29
LTE,415,1,412,10503947,-1,35.5924,33.9495,1000,4,1,1739350545,1749686045,0,2025-02-12 08:55:45+00:00,2025-06-11 23:54:05+00:00,4G,Alfa,Mount Lebanon,El Meten,30
LTE,415,1,412,10595340,-1,35.5942,33.9449,1000,2,1,1739350615,1749686047,0,2025-02-12 08:56:55+00:00,2025-06-11 23:54:07+00:00,4G,Alfa,Mount Lebanon,El Meten,48
LTE,415,1,412,10603282,-1,35.5904,33.9416,1000,5,1,1739350625,1749686045,0,2025-02-12 08:57:05+00:00,2025-06-11 23:54:05+00:00,4G,Alfa,Mount Lebanon,El Meten,33
LTE,415,1,412,10522627,-1,35.5759,33.9065,1000,4,1,1739362013,1749686045,0,2025-02-12 12:06:53+00:00,2025-06-11 23:54:05+00:00,4G,Alfa,Mount Lebanon,El Meten,33
LTE,415,1,412,10557452,-1,35.571,33.9016,1000,9,1,1739362043,1749686045,0,2025-02-12 12:07:23+00:00,2025-06-11 23:54:05+00:00,4G,Alfa,Mount Lebanon,El Meten,33
LTE,415,1,412,10560013,-1,35.5681,33.8988,1000,5,1,1739362073,1749686046,0,2025-02-12 12:07:53+00:00,2025-06-11 23:54:06+00:00,4G,Alfa,Mount Lebanon,El Meten,35
